timings.Fajr,timings.Sunrise,timings.Dhuhr,timings.Asr,timings.Sunset,timings.Maghrib,timings.Isha,timings.Imsak,timings.Midnight,timings.Firstthird,timings.Lastthird,date.readable,date.timestamp,date.gregorian.date,date.gregorian.format,date.gregorian.day,date.gregorian.weekday.en,date.gregorian.month.number,date.gregorian.month.en,date.gregorian.year,date.gregorian.designation.abbreviated,date.gregorian.designation.expanded,date.gregorian.lunarSighting,date.hijri.date,date.hijri.format,date.hijri.day,date.hijri.weekday.en,date.hijri.weekday.ar,date.hijri.month.number,date.hijri.month.en,date.hijri.month.ar,date.hijri.month.days,date.hijri.year,date.hijri.designation.abbreviated,date.hijri.designation.expanded,date.hijri.holidays,date.hijri.method,meta.latitude,meta.longitude,meta.timezone,meta.method.id,meta.method.name,meta.method.params.Fajr,meta.method.params.Isha,meta.method.location.latitude,meta.method.location.longitude,meta.latitudeAdjustmentMethod,meta.midnightMode,meta.school,meta.offset.Imsak,meta.offset.Fajr,meta.offset.Sunrise,meta.offset.Dhuhr,meta.offset.Asr,meta.offset.Maghrib,meta.offset.Sunset,meta.offset.Isha,meta.offset.Midnight
"02:44 (BST)","05:11 (BST)","13:05 (BST)","17:19 (BST)","21:00 (BST)","21:00 (BST)","23:19 (BST)","02:34 (BST)","01:06 (BST)","23:44 (BST)","02:28 (BST)","13 May 2025",1747123261,13-05-2025,DD-MM-YYYY,13,Tuesday,5,May,2025,AD,"Anno Domini",,15-11-1446,DD-MM-YYYY,15,"Al Thalaata",الثلاثاء,11,"Dhū al-Qaʿdah",ذوالقعدة,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"02:43 (BST)","05:10 (BST)","13:05 (BST)","17:19 (BST)","21:01 (BST)","21:01 (BST)","23:20 (BST)","02:33 (BST)","01:06 (BST)","23:44 (BST)","02:27 (BST)","14 May 2025",1747209661,14-05-2025,DD-MM-YYYY,14,Wednesday,5,May,2025,AD,"Anno Domini",,16-11-1446,DD-MM-YYYY,16,"Al Arba'a",الاربعاء,11,"Dhū al-Qaʿdah",ذوالقعدة,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"02:43 (BST)","05:08 (BST)","13:05 (BST)","17:20 (BST)","21:03 (BST)","21:03 (BST)","23:21 (BST)","02:33 (BST)","01:06 (BST)","23:45 (BST)","02:26 (BST)","15 May 2025",1747296061,15-05-2025,DD-MM-YYYY,15,Thursday,5,May,2025,AD,"Anno Domini",,17-11-1446,DD-MM-YYYY,17,"Al Khamees",الخميس,11,"Dhū al-Qaʿdah",ذوالقعدة,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"02:42 (BST)","05:07 (BST)","13:05 (BST)","17:21 (BST)","21:05 (BST)","21:05 (BST)","23:21 (BST)","02:32 (BST)","01:06 (BST)","23:45 (BST)","02:26 (BST)","16 May 2025",1747382461,16-05-2025,DD-MM-YYYY,16,Friday,5,May,2025,AD,"Anno Domini",,18-11-1446,DD-MM-YYYY,18,"Al Juma'a",الجمعة,11,"Dhū al-Qaʿdah",ذوالقعدة,29,1446,AH,"Anno Hegirae","Urs of Ali ar-Ramitani (ق)",HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"02:41 (BST)","05:05 (BST)","13:05 (BST)","17:21 (BST)","21:06 (BST)","21:06 (BST)","23:22 (BST)","02:31 (BST)","01:06 (BST)","23:46 (BST)","02:25 (BST)","17 May 2025",1747468861,17-05-2025,DD-MM-YYYY,17,Saturday,5,May,2025,AD,"Anno Domini",,19-11-1446,DD-MM-YYYY,19,"Al Sabt",السبت,11,"Dhū al-Qaʿdah",ذوالقعدة,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"02:41 (BST)","05:03 (BST)","13:05 (BST)","17:22 (BST)","21:08 (BST)","21:08 (BST)","23:23 (BST)","02:31 (BST)","01:06 (BST)","23:46 (BST)","02:25 (BST)","18 May 2025",1747555261,18-05-2025,DD-MM-YYYY,18,Sunday,5,May,2025,AD,"Anno Domini",,20-11-1446,DD-MM-YYYY,20,"Al Ahad",الاحد,11,"Dhū al-Qaʿdah",ذوالقعدة,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"02:40 (BST)","05:02 (BST)","13:05 (BST)","17:23 (BST)","21:10 (BST)","21:10 (BST)","23:23 (BST)","02:30 (BST)","01:06 (BST)","23:47 (BST)","02:25 (BST)","19 May 2025",1747641661,19-05-2025,DD-MM-YYYY,19,Monday,5,May,2025,AD,"Anno Domini",,21-11-1446,DD-MM-YYYY,21,"Al Athnayn",الاثنين,11,"Dhū al-Qaʿdah",ذوالقعدة,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"02:40 (BST)","05:01 (BST)","13:05 (BST)","17:23 (BST)","21:11 (BST)","21:11 (BST)","23:24 (BST)","02:30 (BST)","01:06 (BST)","23:48 (BST)","02:24 (BST)","20 May 2025",1747728061,20-05-2025,DD-MM-YYYY,20,Tuesday,5,May,2025,AD,"Anno Domini",,22-11-1446,DD-MM-YYYY,22,"Al Thalaata",الثلاثاء,11,"Dhū al-Qaʿdah",ذوالقعدة,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"02:39 (BST)","04:59 (BST)","13:06 (BST)","17:24 (BST)","21:13 (BST)","21:13 (BST)","23:25 (BST)","02:29 (BST)","01:06 (BST)","23:48 (BST)","02:24 (BST)","21 May 2025",1747814461,21-05-2025,DD-MM-YYYY,21,Wednesday,5,May,2025,AD,"Anno Domini",,23-11-1446,DD-MM-YYYY,23,"Al Arba'a",الاربعاء,11,"Dhū al-Qaʿdah",ذوالقعدة,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"02:39 (BST)","04:58 (BST)","13:06 (BST)","17:24 (BST)","21:14 (BST)","21:14 (BST)","23:25 (BST)","02:29 (BST)","01:06 (BST)","23:49 (BST)","02:23 (BST)","22 May 2025",1747900861,22-05-2025,DD-MM-YYYY,22,Thursday,5,May,2025,AD,"Anno Domini",,24-11-1446,DD-MM-YYYY,24,"Al Khamees",الخميس,11,"Dhū al-Qaʿdah",ذوالقعدة,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"02:38 (BST)","04:56 (BST)","13:06 (BST)","17:25 (BST)","21:16 (BST)","21:16 (BST)","23:26 (BST)","02:28 (BST)","01:06 (BST)","23:49 (BST)","02:23 (BST)","23 May 2025",1747987261,23-05-2025,DD-MM-YYYY,23,Friday,5,May,2025,AD,"Anno Domini",,25-11-1446,DD-MM-YYYY,25,"Al Juma'a",الجمعة,11,"Dhū al-Qaʿdah",ذوالقعدة,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"02:38 (BST)","04:55 (BST)","13:06 (BST)","17:26 (BST)","21:17 (BST)","21:17 (BST)","23:27 (BST)","02:28 (BST)","01:06 (BST)","23:50 (BST)","02:22 (BST)","24 May 2025",1748073661,24-05-2025,DD-MM-YYYY,24,Saturday,5,May,2025,AD,"Anno Domini",,26-11-1446,DD-MM-YYYY,26,"Al Sabt",السبت,11,"Dhū al-Qaʿdah",ذوالقعدة,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"02:37 (BST)","04:54 (BST)","13:06 (BST)","17:26 (BST)","21:18 (BST)","21:18 (BST)","23:27 (BST)","02:27 (BST)","01:06 (BST)","23:50 (BST)","02:22 (BST)","25 May 2025",1748160061,25-05-2025,DD-MM-YYYY,25,Sunday,5,May,2025,AD,"Anno Domini",,27-11-1446,DD-MM-YYYY,27,"Al Ahad",الاحد,11,"Dhū al-Qaʿdah",ذوالقعدة,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"02:37 (BST)","04:53 (BST)","13:06 (BST)","17:27 (BST)","21:20 (BST)","21:20 (BST)","23:28 (BST)","02:27 (BST)","01:06 (BST)","23:51 (BST)","02:22 (BST)","26 May 2025",1748246461,26-05-2025,DD-MM-YYYY,26,Monday,5,May,2025,AD,"Anno Domini",,28-11-1446,DD-MM-YYYY,28,"Al Athnayn",الاثنين,11,"Dhū al-Qaʿdah",ذوالقعدة,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"02:36 (BST)","04:52 (BST)","13:06 (BST)","17:27 (BST)","21:21 (BST)","21:21 (BST)","23:29 (BST)","02:26 (BST)","01:06 (BST)","23:51 (BST)","02:21 (BST)","27 May 2025",1748332861,27-05-2025,DD-MM-YYYY,27,Tuesday,5,May,2025,AD,"Anno Domini",,29-11-1446,DD-MM-YYYY,29,"Al Thalaata",الثلاثاء,11,"Dhū al-Qaʿdah",ذوالقعدة,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"02:36 (BST)","04:50 (BST)","13:06 (BST)","17:28 (BST)","21:23 (BST)","21:23 (BST)","23:29 (BST)","02:26 (BST)","01:07 (BST)","23:52 (BST)","02:21 (BST)","28 May 2025",1748419261,28-05-2025,DD-MM-YYYY,28,Wednesday,5,May,2025,AD,"Anno Domini",,01-12-1446,DD-MM-YYYY,1,"Al Arba'a",الاربعاء,12,"Dhū al-Ḥijjah",ذوالحجة,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"02:36 (BST)","04:49 (BST)","13:06 (BST)","17:29 (BST)","21:24 (BST)","21:24 (BST)","23:30 (BST)","02:26 (BST)","01:07 (BST)","23:52 (BST)","02:21 (BST)","29 May 2025",1748505661,29-05-2025,DD-MM-YYYY,29,Thursday,5,May,2025,AD,"Anno Domini",,02-12-1446,DD-MM-YYYY,2,"Al Khamees",الخميس,12,"Dhū al-Ḥijjah",ذوالحجة,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"02:35 (BST)","04:48 (BST)","13:06 (BST)","17:29 (BST)","21:25 (BST)","21:25 (BST)","23:31 (BST)","02:25 (BST)","01:07 (BST)","23:53 (BST)","02:21 (BST)","30 May 2025",1748592061,30-05-2025,DD-MM-YYYY,30,Friday,5,May,2025,AD,"Anno Domini",,03-12-1446,DD-MM-YYYY,3,"Al Juma'a",الجمعة,12,"Dhū al-Ḥijjah",ذوالحجة,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"02:35 (BST)","04:47 (BST)","13:07 (BST)","17:30 (BST)","21:26 (BST)","21:26 (BST)","23:31 (BST)","02:25 (BST)","01:07 (BST)","23:53 (BST)","02:20 (BST)","31 May 2025",1748678461,31-05-2025,DD-MM-YYYY,31,Saturday,5,May,2025,AD,"Anno Domini",,04-12-1446,DD-MM-YYYY,4,"Al Sabt",السبت,12,"Dhū al-Ḥijjah",ذوالحجة,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"02:35 (BST)","04:47 (BST)","13:07 (BST)","17:30 (BST)","21:27 (BST)","21:27 (BST)","23:32 (BST)","02:25 (BST)","01:07 (BST)","23:54 (BST)","02:20 (BST)","01 Jun 2025",1748764861,01-06-2025,DD-MM-YYYY,01,Sunday,6,June,2025,AD,"Anno Domini",,05-12-1446,DD-MM-YYYY,5,"Al Ahad",الاحد,12,"Dhū al-Ḥijjah",ذوالحجة,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"02:35 (BST)","04:46 (BST)","13:07 (BST)","17:31 (BST)","21:29 (BST)","21:29 (BST)","23:32 (BST)","02:25 (BST)","01:07 (BST)","23:54 (BST)","02:20 (BST)","02 Jun 2025",1748851261,02-06-2025,DD-MM-YYYY,02,Monday,6,June,2025,AD,"Anno Domini",,06-12-1446,DD-MM-YYYY,6,"Al Athnayn",الاثنين,12,"Dhū al-Ḥijjah",ذوالحجة,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"02:34 (BST)","04:45 (BST)","13:07 (BST)","17:31 (BST)","21:30 (BST)","21:30 (BST)","23:33 (BST)","02:24 (BST)","01:07 (BST)","23:55 (BST)","02:20 (BST)","03 Jun 2025",1748937661,03-06-2025,DD-MM-YYYY,03,Tuesday,6,June,2025,AD,"Anno Domini",,07-12-1446,DD-MM-YYYY,7,"Al Thalaata",الثلاثاء,12,"Dhū al-Ḥijjah",ذوالحجة,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"02:34 (BST)","04:44 (BST)","13:07 (BST)","17:32 (BST)","21:31 (BST)","21:31 (BST)","23:34 (BST)","02:24 (BST)","01:07 (BST)","23:55 (BST)","02:20 (BST)","04 Jun 2025",1749024061,04-06-2025,DD-MM-YYYY,04,Wednesday,6,June,2025,AD,"Anno Domini",,08-12-1446,DD-MM-YYYY,8,"Al Arba'a",الاربعاء,12,"Dhū al-Ḥijjah",ذوالحجة,29,1446,AH,"Anno Hegirae",Hajj,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"02:34 (BST)","04:43 (BST)","13:07 (BST)","17:32 (BST)","21:32 (BST)","21:32 (BST)","23:34 (BST)","02:24 (BST)","01:08 (BST)","23:56 (BST)","02:20 (BST)","05 Jun 2025",1749110461,05-06-2025,DD-MM-YYYY,05,Thursday,6,June,2025,AD,"Anno Domini",,09-12-1446,DD-MM-YYYY,9,"Al Khamees",الخميس,12,"Dhū al-Ḥijjah",ذوالحجة,29,1446,AH,"Anno Hegirae","Hajj,Arafa",HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"02:34 (BST)","04:43 (BST)","13:08 (BST)","17:33 (BST)","21:33 (BST)","21:33 (BST)","23:35 (BST)","02:24 (BST)","01:08 (BST)","23:56 (BST)","02:19 (BST)","06 Jun 2025",1749196861,06-06-2025,DD-MM-YYYY,06,Friday,6,June,2025,AD,"Anno Domini",,10-12-1446,DD-MM-YYYY,10,"Al Juma'a",الجمعة,12,"Dhū al-Ḥijjah",ذوالحجة,29,1446,AH,"Anno Hegirae","Eid-ul-Adha,Hajj,Urs Ismail Muhammad ash-Shirwani ق",HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"02:34 (BST)","04:42 (BST)","13:08 (BST)","17:33 (BST)","21:34 (BST)","21:34 (BST)","23:35 (BST)","02:24 (BST)","01:08 (BST)","23:57 (BST)","02:19 (BST)","07 Jun 2025",1749283261,07-06-2025,DD-MM-YYYY,07,Saturday,6,June,2025,AD,"Anno Domini",,11-12-1446,DD-MM-YYYY,11,"Al Sabt",السبت,12,"Dhū al-Ḥijjah",ذوالحجة,29,1446,AH,"Anno Hegirae","Hajj,Urs of Uthman ibn Affan (3rd Caliph) (ر)",HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"02:34 (BST)","04:42 (BST)","13:08 (BST)","17:33 (BST)","21:35 (BST)","21:35 (BST)","23:36 (BST)","02:24 (BST)","01:08 (BST)","23:57 (BST)","02:19 (BST)","08 Jun 2025",1749369661,08-06-2025,DD-MM-YYYY,08,Sunday,6,June,2025,AD,"Anno Domini",,12-12-1446,DD-MM-YYYY,12,"Al Ahad",الاحد,12,"Dhū al-Ḥijjah",ذوالحجة,29,1446,AH,"Anno Hegirae",Hajj,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"02:34 (BST)","04:41 (BST)","13:08 (BST)","17:34 (BST)","21:35 (BST)","21:35 (BST)","23:36 (BST)","02:24 (BST)","01:08 (BST)","23:57 (BST)","02:19 (BST)","09 Jun 2025",1749456061,09-06-2025,DD-MM-YYYY,09,Monday,6,June,2025,AD,"Anno Domini",,13-12-1446,DD-MM-YYYY,13,"Al Athnayn",الاثنين,12,"Dhū al-Ḥijjah",ذوالحجة,29,1446,AH,"Anno Hegirae",Hajj,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"02:33 (BST)","04:41 (BST)","13:08 (BST)","17:34 (BST)","21:36 (BST)","21:36 (BST)","23:37 (BST)","02:23 (BST)","01:09 (BST)","23:58 (BST)","02:19 (BST)","10 Jun 2025",1749542461,10-06-2025,DD-MM-YYYY,10,Tuesday,6,June,2025,AD,"Anno Domini",,14-12-1446,DD-MM-YYYY,14,"Al Thalaata",الثلاثاء,12,"Dhū al-Ḥijjah",ذوالحجة,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"02:33 (BST)","04:40 (BST)","13:09 (BST)","17:35 (BST)","21:37 (BST)","21:37 (BST)","23:37 (BST)","02:23 (BST)","01:09 (BST)","23:58 (BST)","02:19 (BST)","11 Jun 2025",1749628861,11-06-2025,DD-MM-YYYY,11,Wednesday,6,June,2025,AD,"Anno Domini",,15-12-1446,DD-MM-YYYY,15,"Al Arba'a",الاربعاء,12,"Dhū al-Ḥijjah",ذوالحجة,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"02:33 (BST)","04:40 (BST)","13:09 (BST)","17:35 (BST)","21:38 (BST)","21:38 (BST)","23:37 (BST)","02:23 (BST)","01:09 (BST)","23:59 (BST)","02:19 (BST)","12 Jun 2025",1749715261,12-06-2025,DD-MM-YYYY,12,Thursday,6,June,2025,AD,"Anno Domini",,16-12-1446,DD-MM-YYYY,16,"Al Khamees",الخميس,12,"Dhū al-Ḥijjah",ذوالحجة,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"02:33 (BST)","04:40 (BST)","13:09 (BST)","17:35 (BST)","21:38 (BST)","21:38 (BST)","23:38 (BST)","02:23 (BST)","01:09 (BST)","23:59 (BST)","02:19 (BST)","13 Jun 2025",1749801661,13-06-2025,DD-MM-YYYY,13,Friday,6,June,2025,AD,"Anno Domini",,17-12-1446,DD-MM-YYYY,17,"Al Juma'a",الجمعة,12,"Dhū al-Ḥijjah",ذوالحجة,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"02:33 (BST)","04:40 (BST)","13:09 (BST)","17:36 (BST)","21:39 (BST)","21:39 (BST)","23:38 (BST)","02:23 (BST)","01:09 (BST)","23:59 (BST)","02:19 (BST)","14 Jun 2025",1749888061,14-06-2025,DD-MM-YYYY,14,Saturday,6,June,2025,AD,"Anno Domini",,18-12-1446,DD-MM-YYYY,18,"Al Sabt",السبت,12,"Dhū al-Ḥijjah",ذوالحجة,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"02:34 (BST)","04:40 (BST)","13:09 (BST)","17:36 (BST)","21:40 (BST)","21:40 (BST)","23:39 (BST)","02:24 (BST)","01:10 (BST)","00:00 (BST)","02:20 (BST)","15 Jun 2025",1749974461,15-06-2025,DD-MM-YYYY,15,Sunday,6,June,2025,AD,"Anno Domini",,19-12-1446,DD-MM-YYYY,19,"Al Ahad",الاحد,12,"Dhū al-Ḥijjah",ذوالحجة,29,1446,AH,"Anno Hegirae","First time Adhan was called in 622 AD",HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"02:34 (BST)","04:39 (BST)","13:10 (BST)","17:36 (BST)","21:40 (BST)","21:40 (BST)","23:39 (BST)","02:24 (BST)","01:10 (BST)","00:00 (BST)","02:20 (BST)","16 Jun 2025",1750060861,16-06-2025,DD-MM-YYYY,16,Monday,6,June,2025,AD,"Anno Domini",,20-12-1446,DD-MM-YYYY,20,"Al Athnayn",الاثنين,12,"Dhū al-Ḥijjah",ذوالحجة,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"02:34 (BST)","04:39 (BST)","13:10 (BST)","17:37 (BST)","21:40 (BST)","21:40 (BST)","23:39 (BST)","02:24 (BST)","01:10 (BST)","00:00 (BST)","02:20 (BST)","17 Jun 2025",1750147261,17-06-2025,DD-MM-YYYY,17,Tuesday,6,June,2025,AD,"Anno Domini",,21-12-1446,DD-MM-YYYY,21,"Al Thalaata",الثلاثاء,12,"Dhū al-Ḥijjah",ذوالحجة,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"02:34 (BST)","04:39 (BST)","13:10 (BST)","17:37 (BST)","21:41 (BST)","21:41 (BST)","23:39 (BST)","02:24 (BST)","01:10 (BST)","00:00 (BST)","02:20 (BST)","18 Jun 2025",1750233661,18-06-2025,DD-MM-YYYY,18,Wednesday,6,June,2025,AD,"Anno Domini",,22-12-1446,DD-MM-YYYY,22,"Al Arba'a",الاربعاء,12,"Dhū al-Ḥijjah",ذوالحجة,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"02:34 (BST)","04:40 (BST)","13:10 (BST)","17:37 (BST)","21:41 (BST)","21:41 (BST)","23:40 (BST)","02:24 (BST)","01:10 (BST)","00:01 (BST)","02:20 (BST)","19 Jun 2025",1750320061,19-06-2025,DD-MM-YYYY,19,Thursday,6,June,2025,AD,"Anno Domini",,23-12-1446,DD-MM-YYYY,23,"Al Khamees",الخميس,12,"Dhū al-Ḥijjah",ذوالحجة,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"02:34 (BST)","04:40 (BST)","13:11 (BST)","17:37 (BST)","21:41 (BST)","21:41 (BST)","23:40 (BST)","02:24 (BST)","01:11 (BST)","00:01 (BST)","02:20 (BST)","20 Jun 2025",1750406461,20-06-2025,DD-MM-YYYY,20,Friday,6,June,2025,AD,"Anno Domini",,24-12-1446,DD-MM-YYYY,24,"Al Juma'a",الجمعة,12,"Dhū al-Ḥijjah",ذوالحجة,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"02:34 (BST)","04:40 (BST)","13:11 (BST)","17:38 (BST)","21:42 (BST)","21:42 (BST)","23:40 (BST)","02:24 (BST)","01:11 (BST)","00:01 (BST)","02:20 (BST)","21 Jun 2025",1750492861,21-06-2025,DD-MM-YYYY,21,Saturday,6,June,2025,AD,"Anno Domini",,25-12-1446,DD-MM-YYYY,25,"Al Sabt",السبت,12,"Dhū al-Ḥijjah",ذوالحجة,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
